ID,FAMILY,PAIR,SNPED,SexAN,Gen,Sire,Dam,NURSE,HSfamily,xfostpair,reciprocal,LSB,LSW,SEXR,COLOR$,DOB,SACDATE,DEAD,COHORT,FATPAD,WEIGHTN,TAIL,HEART,KIDNEY,SPLEEN,LIVER,WEEK1,WEEK2,WEEK3,WEEK4,WEEK5,WEEK6,WEEK7,WEEK8,WEEK9,WEEK10,grow12,grow23,grow13,grow16,grow310,grow610,grow14,grow410
1845,150,55,Y,M,F3,437,411,420,n,y,,9,10,6,white,35230,35359,18.4285714286,2,0.8842709573,33.3103203792,94.0234390945,0.2226834978,0.3022139628,0.096841015,1.9619906617,4.3068152454,7.2491436312,11.0301166535,17.1805963928,21.1737663377,23.1505251552,24.4626731555,25.3204634092,26.6482182403,27.6470517563,2.9423283858,3.7809730223,6.7233014081,18.8437099097,16.6169351027,4.4965266011,12.8737811474,10.4664553634
1807,151,54,Y,F,F3,438,417,417,n,y,,10,9,4,black,35230,35375,20.7142857143,2,1.1753332571,34.3905850645,97.8453234298,0.1494709521,0.2835209639,0.0707593923,2.0360603125,3.4545916965,6.0295724359,9.4493667348,16.1895791082,22.0609675566,24.3505753652,25.7314565986,26.0952028626,28.7393590668,29.0589013581,2.5749807394,3.4197942989,5.9947750383,20.8959836687,19.6095346233,4.7083259929,12.7349874117,12.8693222499
1808,151,54,Y,M,F3,438,417,417,n,y,,10,9,4,black,35230,35375,20.7142857143,2,0.0313082251,27.3516652822,96.0786080279,0.1550779895,0.2249090546,0.0662023079,1.4912212951,3.3661765878,5.5640547337,7.7876736936,12.670951707,18.0552759084,20.1866389679,21.4820579832,22.8444354116,23.3362821706,24.4249950756,2.1978781459,2.2236189599,4.4214971058,16.8204623801,16.637321382,4.2383561077,9.3047751192,11.7540433687
1809,151,54,Y,F,F3,438,417,417,n,y,,10,9,4,black,35230,35354,17.7142857143,2,1.3978155458,36.7431147829,96.9338199033,0.1286622071,0.2777868552,0.1245552052,1.8296603064,3.8695916965,6.4765724359,10.2053667348,17.2625791082,23.5709675566,24.3685753652,26.1334565986,27.6562028626,29.2143590668,29.0849013581,2.6069807394,3.7287942989,6.3357750383,20.4989836687,18.8795346233,4.7163259929,13.3929874117,11.8223222499
1810,151,54,Y,M,F3,438,417,417,n,y,,10,9,4,black,35230,35363,19,2,-0.2858447528,23.8188251212,,0.1603301352,0.3259181353,0.0783713439,1.9504212916,3.3251765878,5.5410547337,8.1776736936,14.205951707,20.2752759084,22.8566389679,24.8560579832,25.2554354116,25.5752821706,25.8039950756,2.2158781459,2.6366189599,4.8524971058,19.5314623801,17.626321382,2.9473561077,10.8807751192,11.5980433687
1822,151,54,Y,F,F3,438,417,418,n,y,,10,11,5,black,35230,35354,17.7142857143,2,0.6500082741,31.1324163573,92.5275868689,0.1523496724,0.2906476242,0.0542506838,1.7279105245,4.327089195,8.0061986129,11.4148218003,17.4082130534,19.9692746322,19.5756261436,22.1941087288,22.9469842417,23.8664713835,24.1494452342,3.6791094179,3.4086231874,7.0877326054,15.2485369486,12.7346234339,4.5738190907,13.0811238584,6.7412321808
1823,151,54,Y,M,F3,438,417,418,n,y,,10,11,5,black,35230,35346,16.5714285714,2,0.9645479235,32.3949364677,91.6064891712,0.1414581403,0.2243751021,0.0911396234,1.6392048381,3.7566740863,6.7496809107,9.6471287591,14.4495856522,18.354582984,20.4346897462,23.2457101134,24.7072167908,25.6903944873,27.3545389518,2.9930068245,2.8974478484,5.8904546729,16.67801566,17.7074101926,6.9198492055,10.6929115659,12.9049532996
1824,151,54,Y,M,F3,438,417,418,n,y,,10,11,5,tan,35230,35346,16.5714285714,2,0.9845479235,35.0049364677,89.3364891712,0.1514581403,0.3143751021,0.1111396234,1.8592048381,4.0246740863,7.4366809107,11.2511287591,18.1225856522,21.754582984,24.1146897462,25.1407101134,26.6182167908,28.7973944873,30.0395389518,3.4120068245,3.8144478484,7.2264546729,20.09001566,18.7884101926,5.9248492055,14.0979115659,11.9169532996
1825,151,54,Y,M,F3,438,417,418,n,y,,10,11,5,black,35230,35374,20.5714285714,2,0.4245715386,30.6148968432,88.1518272065,0.1792031336,0.203687247,0.0960785396,1.8277381796,2.8026740863,5.3006809107,7.0521287591,10.9415856522,16.426582984,19.3296897462,20.8587101134,22.6572167908,23.8743944873,25.0975389518,2.4980068245,1.7514478484,4.2494546729,16.52701566,18.0454101926,5.7678492055,8.1389115659,14.1559532996
1826,151,54,Y,F,F3,438,417,418,n,y,,10,11,5,black,35230,35375,20.7142857143,2,-0.0724740146,29.959886639,95.0290903955,0.1831584174,0.271381733,0.080454871,1.9843105306,4.031089195,7.0991986129,10.7278218003,17.5122130534,21.8962746322,22.3256261436,23.7501087288,24.4339842417,25.4144713835,26.4544452342,3.0681094179,3.6286231874,6.6967326054,18.2945369486,15.7266234339,4.1288190907,13.4811238584,8.9422321808
1827,152,55,Y,F,F3,439,420,420,n,y,,11,10,6,tan,35230,35325,13.5714285714,2,0.9046958852,32.3728597056,93.4915297392,0.14195754,0.2920182674,0.0875437011,1.9478963359,4.1322303541,7.6516613334,11.1968096947,17.6092237941,21.896457986,22.6404615525,23.3970717709,24.8272308602,25.4902951366,27.1439580387,3.5194309793,3.5451483613,7.0645793406,18.5082311984,15.947148344,4.5034964862,13.4769934399,9.5347342447
1828,152,55,Y,M,F3,439,420,420,n,y,,11,10,6,black,35230,35377,21,2,1.7150004241,35.6995806206,100.8332992601,0.1648052792,0.2107003417,0.0935874611,1.9231906668,3.4398152454,6.5441436312,9.5701166535,14.7585963928,18.9037663377,21.3475251552,23.7816731555,25.4364634092,26.3982182403,27.0840517563,3.1043283858,3.0259730223,6.1303014081,17.9077099097,17.5139351027,5.7365266011,11.3187811474,12.3254553634
1832,152,55,Y,F,F3,439,420,411,n,y,,11,9,5,tan,35230,35342,16,2,0.8806625679,34.970274622,99.2572464596,0.1539143528,0.2737959359,0.1067242411,1.798860303,4.6015916965,7.9565724359,12.3553667348,19.2875791082,22.6019675566,23.0635753652,23.9364565986,24.6232028626,24.4913590668,26.8959013581,3.3549807394,4.3987942989,7.7537750383,18.4619836687,14.5405346233,3.8323259929,14.6859874117,7.6083222499
1833,152,55,Y,M,F3,439,420,411,n,y,,11,9,5,black,35230,35377,21,2,0.9491670547,33.233805309,101.8197036018,0.1942026319,0.2430742078,0.105840802,1.5346879623,4.6951765878,7.8180547337,11.5576736936,16.761951707,20.7782759084,22.3396389679,23.3830579832,25.5944354116,25.8392821706,27.2399950756,3.1228781459,3.7396189599,6.8624971058,17.6444623801,15.682321382,4.9003561077,12.0667751192,10.4780433687
1834,152,55,Y,M,F3,439,420,411,n,y,,11,9,5,black,35230,35377,21,2,0.8691670547,31.853805309,98.8697036018,0.1242026319,0.2080742078,0.115840802,1.6046879623,4.2011765878,7.3740547337,11.4236736936,18.260951707,23.4612759084,24.8666389679,25.3000579832,26.3454354116,27.4302821706,29.1509950756,3.1728781459,4.0496189599,7.2224971058,20.6654623801,17.727321382,4.2843561077,14.0597751192,10.8900433687
1835,152,55,Y,M,F3,439,420,411,n,y,,11,9,5,tan,35230,35359,18.4285714286,2,0.8484375879,31.9545450676,94.3098434362,0.1520808504,0.2395878289,0.0990943558,1.7234879571,4.1891765878,7.6910547337,11.7546736936,17.505951707,19.2702759084,18.0506389679,21.1450579832,23.0114354116,24.4882821706,25.5179950756,3.5018781459,4.0636189599,7.5654971058,13.8614623801,13.763321382,7.4673561077,13.3167751192,8.0120433687
1838,152,55,Y,M,F3,439,420,420,n,y,,11,10,6,black,35230,35359,18.4285714286,2,1.0542709573,33.8003203792,90.4534390945,0.1626834978,0.2372139628,0.096841015,1.7619906617,4.0028152454,7.0291436312,10.1561166535,16.4475963928,20.9177663377,23.0375251552,24.5006731555,24.7294634092,26.3742182403,27.8050517563,3.0263283858,3.1269730223,6.1533014081,19.0347099097,17.6489351027,4.7675266011,12.4447811474,11.3574553634
1839,152,55,Y,F,F3,439,420,420,n,y,,11,10,6,tan,35230,35377,21,2,0.839025456,31.088500403,89.660014662,0.1491982418,0.254312251,0.1281445455,1.8580296842,3.9342303541,7.1006613334,10.5148096947,17.0602237941,19.433457986,20.9974615525,22.9470717709,24.0552308602,27.5972951366,27.6719580387,3.1664309793,3.4141483613,6.5805793406,17.0632311984,17.157148344,6.6744964862,13.1259934399,10.6117342447
1840,152,55,Y,M,F3,439,420,420,n,y,,11,10,6,tan,35230,35359,18.4285714286,2,1.1542709573,28.9403203792,83.8434390945,0.1226834978,0.1822139628,0.106841015,1.9419906617,3.1798152454,6.0941436312,9.1001166535,14.2785963928,18.1337663377,19.6215251552,21.0076731555,21.1654634092,21.9412182403,23.2890517563,2.9143283858,3.0059730223,5.9203014081,16.4417099097,14.1889351027,3.6675266011,11.0987811474,9.0104553634
1842,152,55,Y,F,F3,439,420,420,n,y,,11,10,6,tan,35230,35368,19.7142857143,2,1.0786607226,32.3938702823,89.7150845792,0.1231373511,0.2125690615,0.1097713225,1.9524296816,3.1502303541,6.1816613334,9.3308096947,15.8352237941,19.157457986,21.1214615525,21.8430717709,23.5352308602,24.9972951366,25.9649580387,3.0314309793,3.1491483613,6.1805793406,17.9712311984,16.634148344,4.8434964862,12.6849934399,10.1297342447
1903,153,56,Y,F,F3,440,423,410,n,y,,8,8,3,black,35236,35360,17.7142857143,2,0.4032943791,30.2194885187,92.1603220794,0.148341529,0.3028664041,0.0894753119,1.7718482453,4.6276749297,8.1799752703,10.713153098,16.9508262958,20.9268227915,22.5436692374,23.2460603357,24.7747674179,26.2587538827,27.2257347694,3.5523003407,2.5331778276,6.0854781683,17.9159943077,16.5125816715,4.682065532,12.3231513662,10.2749084736
1904,153,56,Y,F,F3,440,423,410,n,y,,8,8,3,black,35236,35360,17.7142857143,2,0.5432943791,31.5294885187,87.4103220794,0.138341529,0.2828664041,0.0794753119,1.5718482453,4.9286749297,9.1959752703,11.843153098,17.6098262958,22.4168227915,25.1176692374,26.2950603357,27.6557674179,28.6117538827,28.4297347694,4.2673003407,2.6471778276,6.9144781683,20.1889943077,16.5865816715,3.312065532,12.6811513662,10.8199084736
1905,153,56,Y,F,F3,440,423,410,n,y,,8,8,3,white,35236,35360,17.7142857143,2,0.5032943791,30.6694885187,90.4803220794,0.148341529,0.2578664041,0.0994753119,1.5818482453,4.9466749297,7.8589752703,10.399153098,17.0088262958,22.0828227915,25.8916692374,26.6810603357,27.2477674179,27.5607538827,28.7607347694,2.9123003407,2.5401778276,5.4524781683,20.9449943077,18.3615816715,2.869065532,12.0621513662,11.7519084736
1906,153,56,Y,M,F3,440,423,410,n,y,,8,8,3,white,35236,35376,20,2,1.9121399843,44.267688951,87.862371269,0.1869457054,0.3295757205,0.1520261796,2.5247425659,4.647259821,8.5294575681,11.7214600568,19.8761988946,26.7311311433,29.1247328401,30.5136617203,32.395999967,34.1966769865,36.417828487,3.8821977472,3.1920024886,7.0742002358,24.4774730191,24.6963684302,7.2930956469,15.2289390737,16.5416295923
1907,153,56,Y,F,F3,440,423,423,n,y,,8,8,3,white,35236,35363,18.1428571429,2,1.0300826236,36.607698559,92.7419654403,0.1470284926,0.3301141339,0.1189330529,2.1070482462,4.9566749297,8.3829752703,12.798153098,19.0888262958,23.6548227915,26.2726692374,27.6290603357,28.3767674179,30.6797538827,30.7127347694,3.4263003407,4.4151778276,7.8414781683,21.3159943077,17.9145816715,4.440065532,14.1321513662,11.6239084736
1908,153,56,Y,F,F3,440,423,423,n,y,,8,8,3,white,35236,35381,20.7142857143,2,1.0508120904,34.6969588004,86.4918256059,0.189150274,0.3186005128,0.085679499,2.1682482514,4.8916749297,8.0099752703,11.718153098,16.7388262958,22.5428227915,25.6446692374,27.5080603357,27.6067674179,28.8147538827,29.3387347694,3.1183003407,3.7081778276,6.8264781683,20.7529943077,17.6205816715,3.694065532,11.8471513662,12.5999084736
1909,153,56,Y,F,F3,440,423,423,n,y,,8,8,3,white,35236,35360,17.7142857143,2,,32.0294885187,88.0603220794,0.148341529,0.2928664041,0.1094753119,1.8118482453,4.3986749297,7.0919752703,10.868153098,18.4438262958,24.1778227915,24.1086692374,26.1870603357,27.1097674179,29.7907538827,28.2897347694,2.6933003407,3.7761778276,6.4694781683,19.7099943077,17.4215816715,4.181065532,14.0451513662,9.8459084736
1910,153,56,Y,F,F3,440,423,423,n,y,,8,8,3,white,35236,35360,17.7142857143,2,0.5232943791,33.7194885187,94.0703220794,0.158341529,0.2828664041,0.1194753119,1.7118482453,4.9606749297,8.1969752703,12.213153098,18.8588262958,24.6278227915,27.3586692374,28.5410603357,29.2217674179,30.9197538827,33.0957347694,3.2363003407,4.0161778276,7.2524781683,22.3979943077,20.8825816715,5.737065532,13.8981513662,14.2369084736
1811,154,54,Y,F,F3,443,418,417,n,y,,11,9,4,white,35230,35354,17.7142857143,2,1.1278155458,40.0631147829,97.2838199033,0.1486622071,0.3277868552,0.1445552052,2.6096603064,3.5915916965,6.4305724359,9.5993667348,16.8185791082,23.9769675566,26.3005753652,28.4684565986,30.7762028626,31.6853590668,31.3729013581,2.8389807394,3.1687942989,6.0077750383,22.7089836687,21.7735346233,5.0723259929,13.2269874117,14.5543222499
1812,154,54,Y,M,F3,443,418,417,n,y,,11,9,4,white,35230,35382,21.7142857143,2,0.7938141289,35.8741553761,91.6124425367,0.1620142378,0.3584870909,0.114937037,2.1033546305,3.7301765878,6.2410547337,9.5146736936,15.336951707,21.1592759084,23.9386389679,27.1020579832,28.7364354116,30.4772821706,32.0099950756,2.5108781459,3.2736189599,5.7844971058,20.2084623801,22.495321382,8.0713561077,11.6067751192,16.6730433687
1813,154,54,Y,F,F3,443,418,417,n,y,,11,9,4,white,35230,35342,16,2,0.9806625679,34.820274622,87.5172464596,0.1639143528,0.2437959359,0.0967242411,1.778860303,4.0845916965,6.9035724359,10.5843667348,18.0125791082,19.3899675566,23.6525753652,25.4264565986,25.9282028626,28.4693590668,30.9669013581,2.8189807394,3.6807942989,6.4997750383,19.5679836687,20.3825346233,7.3143259929,13.9279874117,12.9543222499
1814,154,54,Y,M,F3,443,418,417,n,y,,11,9,4,white,35230,35346,16.5714285714,2,1.1723551952,32.2056348932,87.5827222056,0.137770675,0.211514333,0.0714441447,1.4209546201,3.6651765878,6.3700547337,8.9486736936,14.256951707,19.5802759084,21.7006389679,22.8370579832,24.5084354116,25.4422821706,27.8549950756,2.7048781459,2.5786189599,5.2834971058,18.0354623801,18.906321382,6.1543561077,10.5917751192,13.5980433687
1815,154,54,Y,F,F3,443,418,417,n,y,,11,9,4,,35230,35342,16,2,0.4906625679,30.960274622,91.2072464596,0.1539143528,0.2637959359,0.0767242411,1.658860303,3.7305916965,6.1305724359,9.3153667348,15.1275791082,19.3579675566,21.2535753652,23.0134565986,23.8402028626,25.8303590668,27.2319013581,2.3999807394,3.1847942989,5.5847750383,17.5229836687,17.9165346233,5.9783259929,11.3969874117,12.1043222499
1816,154,54,Y,F,F3,443,418,418,n,y,,11,11,5,black,35230,35354,17.7142857143,2,0.8600082741,33.5824163573,94.8875868689,0.1523496724,0.2656476242,0.0842506838,1.8879105245,4.210089195,7.5751986129,10.9668218003,16.8042130534,21.3212746322,21.8916261436,24.8311087288,25.2999842417,26.5384713835,28.4654452342,3.3651094179,3.3916231874,6.7567326054,17.6815369486,17.4986234339,6.5738190907,12.5941238584,11.6612321808
1817,154,54,Y,F,F3,443,418,418,n,y,,11,11,5,black,35230,35351,17.2857142857,2,0.3932200296,32.7042063171,92.975943508,0.2036627088,0.3133998944,0.0947929428,2.2027105236,3.168089195,6.3291986129,9.4568218003,16.5372130534,21.7942746322,22.0856261436,25.2781087288,25.6009842417,28.4784713835,30.6994452342,3.1611094179,3.1276231874,6.2887326054,18.9175369486,21.2426234339,8.6138190907,13.3691238584,14.1622321808
1818,154,54,Y,F,F3,443,418,418,n,y,,11,11,5,black,35230,35361,18.7142857143,2,0.0525141779,31.6349064512,88.3914213778,0.1192859207,0.2942256605,0.0929854129,2.5300438599,3.386089195,6.5361986129,9.3668218003,16.8752130534,21.2502746322,21.7846261436,23.9521087288,25.2489842417,25.0794713835,27.0894452342,3.1501094179,2.8306231874,5.9807326054,18.3985369486,17.7226234339,5.3048190907,13.4891238584,10.2142321808
1819,154,54,Y,M,F3,443,418,418,n,y,,11,11,5,black,35230,35377,21,2,1.3413597831,38.5831068834,90.7434705675,0.1678900972,0.3059349769,0.0955362806,2.1529381804,3.6726740863,7.5616809107,10.8821287591,16.4805856522,20.332582984,23.3806897462,26.3307101134,27.3362167908,29.8803944873,31.0635389518,3.8890068245,3.3204478484,7.2094546729,19.70801566,20.1814101926,7.6828492055,12.8079115659,14.5829532996
1820,154,54,Y,M,F3,443,418,418,n,y,,11,11,5,tan,35230,35346,16.5714285714,2,0.7545479235,31.3649364677,86.9264891712,0.1514581403,0.3393751021,0.0911396234,2.0292048381,4.1476740863,7.5026809107,10.6951287591,17.2935856522,21.834582984,24.0116897462,25.0037101134,24.4982167908,25.3183944873,26.1835389518,3.3550068245,3.1924478484,6.5474546729,19.86401566,15.4884101926,2.1718492055,13.1459115659,8.8899532996
1821,154,54,Y,F,F3,443,418,418,n,y,,11,11,5,black,35230,35363,19,2,1.2603730075,33.747046478,84.8625169517,0.1584105631,0.2823908137,0.1026239069,1.9935105271,3.812089195,7.2601986129,10.8038218003,16.3312130534,20.8182746322,21.9896261436,23.3901087288,24.8679842417,26.5574713835,28.4594452342,3.4481094179,3.5436231874,6.9917326054,18.1775369486,17.6556234339,6.4698190907,12.5191238584,12.1282321808
1774,155,52,Y,F,F3,445,428,324,n,y,,10,9,3,black,35227,35326,14.1428571429,2,0.4105551432,18.8324446653,76.853409827,0.0852112148,0.0971105307,0.0845169456,1.1214879485,3.6301765878,5.9290547337,8.6746736936,11.657951707,15.0792759084,16.1846389679,15.6800579832,16.5264354116,15.9302821706,15.9859950756,2.2988781459,2.7456189599,5.0444971058,12.5544623801,7.311321382,-0.1986438923,8.0277751192,4.3280433687
1775,155,52,Y,F,F3,445,428,324,n,y,,10,9,3,black,35227,35377,21.4285714286,2,-1.96688274680668E-005,26.0809351316,89.3680623647,0.127282558,0.243933847,0.0798556274,1.5047269806,3.9615916965,6.1365724359,9.5233667348,14.4785791082,19.2569675566,21.6825753652,22.7124565986,24.6992028626,24.9233590668,24.9919013581,2.1749807394,3.3867942989,5.5617750383,17.7209836687,15.4685346233,3.3093259929,10.5169874117,10.5133222499
1776,155,52,Y,F,F3,445,428,324,n,y,,10,9,3,black,35227,35375,21.1428571429,2,0.3221215015,26.6187951048,83.9369667908,0.1581579156,0.2457686938,0.1102171334,1.5212603134,3.6665916965,6.2215724359,9.6733667348,13.6955791082,18.4489675566,20.9885753652,21.5534565986,23.7792028626,23.4813590668,23.9769013581,2.5549807394,3.4517942989,6.0067750383,17.3219836687,14.3035346233,2.9883259929,10.0289874117,10.2813222499
1777,155,52,Y,F,F3,445,428,324,n,y,,10,9,3,black,35227,35326,14.1428571429,2,0.3405551432,24.1524446653,82.103409827,0.0852112148,0.1221105307,0.0845169456,1.6814879485,4.0191765878,6.3080547337,9.6756736936,13.090951707,16.0952759084,17.4706389679,17.2130579832,17.7224354116,18.4742821706,17.9979950756,2.2888781459,3.3676189599,5.6564971058,13.4514623801,8.322321382,0.5273561077,9.0717751192,4.9070433687
1778,155,52,Y,M,F3,445,428,428,n,y,,10,8,5,black,35227,35377,21.4285714286,2,-0.4885658675,20.7983890851,85.1178491388,0.1325689173,0.1954014866,0.0902186497,1.1120759021,3.448259821,6.2104575681,8.8174600568,13.0771988946,17.6841311433,19.1437328401,20.3036617203,21.242999967,21.5516769865,22.588828487,2.7621977472,2.6070024886,5.3692002358,15.6954730191,13.7713684302,3.4450956469,9.6289390737,9.5116295923
1779,155,52,Y,M,F3,445,428,428,n,y,,10,8,5,black,35227,35374,21,2,0.2146458881,29.7501790448,91.0562057779,0.1838819537,0.3331537567,0.1107609087,1.9268759012,3.746259821,6.5214575681,10.5104600568,17.1031988946,21.3331311433,23.0197328401,23.8636617203,25.648999967,26.4286769865,27.031828487,2.7751977472,3.9890024886,6.7642002358,19.2734730191,16.5213684302,4.0120956469,13.3569390737,9.9286295923
1780,155,52,Y,F,F3,445,428,428,n,y,,10,8,5,black,35227,35326,14.1428571429,2,0.3600590085,30.6777381835,86.276627405,0.1392834993,0.2858019889,0.0639941367,2.0385149048,3.7626749297,6.3629752703,10.253153098,14.8168262958,19.2678227915,21.7876692374,22.8260603357,24.0967674179,24.8437538827,24.2397347694,2.6003003407,3.8901778276,6.4904781683,18.0249943077,13.9865816715,2.452065532,11.0541513662,9.4229084736
1781,155,52,Y,M,F3,445,428,428,n,y,,10,8,5,black,35227,35375,21.1428571429,2,1.7835753029,37.2862490582,89.8067535649,0.1834442749,0.2772363334,0.0805801557,1.7486092349,3.213259821,5.8554575681,9.4964600568,14.5771988946,17.7481311433,20.4117328401,22.3356617203,23.917999967,24.5966769865,25.873828487,2.6421977472,3.6410024886,6.2832002358,17.1984730191,16.3773684302,5.4620956469,11.3639390737,11.2966295923
1798,156,53,Y,M,F3,446,412,427,n,y,,8,5,1,tan,35230,35377,21,2,0.3917492817,34.5454688854,88.2539714963,0.1493703469,0.2441827606,0.1054670734,2.0854838409,4.2136438575,5.715813267,9.9435508811,17.1434953318,21.7377134301,23.9278207453,24.8025745627,25.9726064976,27.6441023569,29.0676174582,1.5021694095,4.2277376141,5.7299070235,19.7141768878,19.1240665772,5.1397967129,12.9298514743,11.9241221264
1799,156,53,Y,F,F3,446,412,427,n,y,,8,5,1,black,35230,35377,21,2,1.0957743137,30.8743886678,86.0806868983,0.1337633095,0.2377946699,0.1200241578,1.7103228583,4.2730589663,5.5773309692,9.0592439223,14.907122733,19.8224050783,21.5737571427,24.0219731781,24.0013739486,23.8111792531,24.9695237407,1.3042720029,3.4819129531,4.786184956,17.3006981764,15.9102798184,3.3957665981,10.6340637668,10.0624010077
1800,156,53,Y,M,F3,446,412,412,n,y,,8,7,3,black,35230,35375,20.7142857143,2,0.5780441563,30.8154591277,83.2059960952,0.1473757479,0.2950864732,0.0640823629,1.5207677949,4.1202228735,6.1021870707,9.9011431526,16.923825495,19.2728415261,18.6820781744,18.7714168513,19.4029632578,19.5528167201,20.3083414471,1.9819641972,3.7989560818,5.7809202791,14.5618553009,10.4071982945,1.6262632727,12.8036026215,3.3845159521
1801,156,53,Y,M,F3,446,412,412,n,y,,8,7,3,black,35230,35377,21,2,1.195902986,38.7375991545,80.6170916691,0.1665003903,0.3332516264,0.1137208569,2.0542344621,3.8052228735,5.8691870707,9.2081431526,16.636825495,22.6428415261,25.5050781744,28.1864168513,29.9219632578,31.7588167201,33.8743414471,2.0639641972,3.3389560818,5.4029202791,21.6998553009,24.6661982945,8.3692632727,12.8316026215,17.2375159521
1802,156,53,Y,F,F3,446,412,412,n,y,,8,7,3,tan,35230,35376,20.8571428571,2,0.3009986031,29.1804489234,84.5932592841,0.1413310317,0.2627809591,0.0584586943,1.7773401459,3.9346379822,6.1447047729,9.8238361938,16.2524528962,20.4875331743,22.0050145717,23.0508154667,26.2547307087,24.9418936164,25.5122477295,2.2100667907,3.6791314208,5.8891982116,18.0703765895,15.6884115358,3.5072331578,12.317814914,9.2597948333
1803,156,53,Y,F,F3,446,412,412,n,y,,8,7,3,black,35230,35342,16,2,0.8773984991,38.7340684675,89.0846345269,0.1362121113,0.2339733545,0.054604296,1.3784068028,3.8556379822,5.9487047729,9.7218361938,15.1074528962,19.6565331743,21.3150145717,22.7368154667,23.4507307087,24.6268936164,25.0712477295,2.0930667907,3.7731314208,5.8661982116,17.4593765895,15.3494115358,3.7562331578,11.251814914,9.9637948333
1804,156,53,Y,F,F3,446,412,412,n,y,,8,7,3,black,35230,35377,21,2,0.4199280179,30.0365189368,87.6238070711,0.1708933529,0.3468635357,0.1182779413,2.1190734795,4.2316379822,6.3107047729,9.3188361938,15.6524528962,20.4555331743,21.9150145717,23.5878154667,24.6677307087,27.2418936164,27.0562477295,2.0790667907,3.0081314208,5.0871982116,17.6833765895,17.7374115358,5.1412331578,11.420814914,11.4037948333
1854,157,73,Y,F,F3,447,459,459,n,y,,8,8,2,tan,35234,35359,17.8571428571,2,0.4822237939,27.7155585322,85.8208698663,0.1379038502,0.2569489807,0.0892945589,1.323581579,4.2946749297,6.7769752703,10.144153098,14.4738262958,19.1748227915,20.6686692374,21.2170603357,22.8727674179,23.9467538827,25.4717347694,2.4823003407,3.3671778276,5.8494781683,16.3739943077,15.3275816715,4.803065532,10.1791513662,10.9979084736
1855,157,73,Y,F,F3,447,459,459,n,y,,8,8,2,tan,35234,35381,21,2,0.08867092,27.2390988272,93.4029211798,0.1282749163,0.2367656661,0.1153179931,1.9817149186,4.4186749297,6.7669752703,10.092153098,15.2798262958,19.4388227915,20.7716692374,22.0370603357,22.2407674179,23.4597538827,25.6737347694,2.3483003407,3.3251778276,5.6734781683,16.3529943077,15.5815816715,4.902065532,10.8611513662,10.3939084736
1856,157,73,Y,F,F3,447,459,459,n,y,,8,8,2,tan,35234,35346,16,2,0.4861414012,26.5866483578,84.7237486357,0.1435936747,0.2488754848,0.0616443478,1.4810482419,4.4036749297,6.6679752703,9.769153098,13.7048262958,17.7148227915,18.8216692374,19.9000603357,20.2187674179,21.6517538827,21.4827347694,2.2643003407,3.1011778276,5.3654781683,14.4179943077,11.7135816715,2.661065532,9.3011513662,7.7779084736
1857,157,73,Y,M,F3,447,459,459,n,y,,8,8,2,black,35234,35377,20.4285714286,2,0.9889282288,39.6258989912,93.92401463,0.195632669,0.3168234503,0.1214839206,3.2999425668,4.017259821,6.0724575681,9.5994600568,14.1471988946,17.5531311433,21.2827328401,24.7116617203,27.926999967,30.6536769865,33.626828487,2.0551977472,3.5270024886,5.5822002358,17.2654730191,24.0273684302,12.3440956469,10.1299390737,19.4796295923
1870,157,73,Y,M,F3,447,459,463,n,y,,8,12,6,tan,35234,35367,19,2,0.5338472056,27.8430287593,92.6428522855,0.1598891145,0.2107277496,0.1042105242,1.7688832505,4.2868174832,7.0530257825,10.5909629428,15.4142785387,19.2223409702,20.9236564985,21.9690750703,22.3086140325,23.6747785143,24.9971770235,2.7662082992,3.5379371604,6.3041454596,16.6368390153,14.4062140807,4.073520525,11.1274610555,9.5828984848
1871,157,73,Y,F,F3,447,459,463,n,y,,8,12,6,black,35234,35359,17.8571428571,2,0.586436919,27.1933884344,82.6551853916,0.1577835076,0.2216790461,0.0902136325,1.3198555989,4.4472325919,8.0145434847,11.324655984,16.21390594,19.5130326184,20.1725928958,21.3454736857,21.4693814834,22.6678554106,23.302083306,3.5673108927,3.3101124994,6.8774233921,15.7253603039,11.9774273219,3.1294904101,11.766673348,7.088177366
1872,157,73,Y,M,F3,447,459,463,n,y,,8,12,6,black,35234,35359,17.8571428571,2,0.812411887,28.974468652,89.3784699896,0.153390545,0.2430671368,0.0956565481,1.7050165815,4.3578174832,7.1310257825,10.8889629428,15.9772785387,19.7703409702,21.6346564985,23.6940750703,23.6836140325,24.3657785143,26.1871770235,2.7732082992,3.7579371604,6.5311454596,17.2768390153,15.2982140807,4.552520525,11.6194610555,10.2098984848
1873,157,73,Y,F,F3,447,459,463,n,y,,8,12,6,black,35234,35359,17.8571428571,2,1.516436919,34.2933884344,93.3251853916,0.0977835076,0.2516790461,0.0702136325,1.4198555989,3.7642325919,5.3605434847,8.581655984,14.05290594,17.4960326184,19.3625928958,21.6684736857,22.5043814834,23.9388554106,26.589083306,1.5963108927,3.2211124994,4.8174233921,15.5983603039,18.0074273219,7.2264904101,10.288673348,12.536177366
